종목코드,종목명,지배비율,순차입금,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,부채비율,평균거래량_20d,최근거래일_거래량,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종,컨센_보강,컨센_보강일
036090,위지트,0.3249,1444.27,352.32,3574.41,4830.26,,,,36.55,138.21,258.4,,,,35.13,,,,35.13,86.96,,,,86.96,1년치 존재,1,,,2.7,70.94,896868.0,1095760.0,up,59.3,1630.0,1048.0,up,bull,-134505.0,-346706.0,0.0,0.0,KOSDAQ,1438,612,1095760,1.2,디스플레이장비및부품,False,
382480,지아이텍,1.0,-60.13,366.22,377.66,362.2,,,,45.0,30.43,11.24,,,,-4.09,,,,-4.09,-63.06,,,,-63.06,1년치 존재,1,,,5.12,32.4,76367.0,56929.0,down,40.7,1910.0,1573.0,down,bull,-36964.0,-73413.0,-3281.0,-346.0,KOSDAQ,1610,634,56929,0.7,전기제품,False,
036000,예림당,,-1728.48,128.17,118.06,102.58,,,,2.79,3.61,-14.2,,,,-13.11,,,,-13.11,-493.35,,,,-493.35,1년치 존재,1,,,3.65,1.22,20383.0,12296.0,down,38.0,3145.0,2625.0,mixed,bear,-27588.0,-56218.0,0.0,0.0,KOSDAQ,2740,631,12296,0.6,출판,False,
222110,팬젠,,-120.0,73.15,146.73,134.17,,,,-42.25,10.2,15.06,,,,-8.56,,,,-8.56,47.65,,,,47.65,1년치 존재,1,,,3.76,8.22,7332.0,1316.0,down,47.7,5170.0,4470.0,mixed,bear,-1735.0,-10181.0,0.0,0.0,KOSDAQ,4840,654,1316,0.2,생물공학,False,
352910,오비고,1.0,-185.58,150.73,144.21,335.35,,,,-5.37,-26.94,-37.24,,,,132.54,,,,132.54,-38.23,,,,-38.23,1년치 존재,1,,,-2.55,78.63,15164.0,5173.0,up,61.4,4990.0,3295.0,up,bear,-4652.0,-18752.0,3801.0,7943.0,KOSDAQ,4825,610,5173,0.3,소프트웨어,False,
111710,남화산업,,-461.9,246.71,207.03,167.71,,,,117.94,80.11,40.94,,,,-18.99,,,,-18.99,-48.9,,,,-48.9,1년치 존재,1,,,3.55,7.96,180798.0,24083.0,down,46.3,7080.0,2670.0,down,bull,42043.0,103474.0,0.0,0.0,KOSDAQ,3155,650,24083,0.1,"호텔,레스토랑,레저",False,
900300,오가닉티코스메틱,,-2029.82,1778.53,1647.42,1832.91,,,,-740.84,-644.15,-614.77,,,,11.26,,,,11.26,4.56,,,,4.56,1년치 존재,1,,,-10.45,28.27,533093.0,62878.0,up,45.8,4220.0,1561.0,mixed,bear,3235.0,49969.0,0.0,0.0,KOSDAQ,3030,624,62878,0.1,화장품,False,
294090,이오플로우,,192.25,65.89,52.41,36.7,,,,-393.67,-702.9,-222.38,,,,-29.98,,,,-29.98,68.36,,,,68.36,1년치 존재,1,,,-82.07,37.05,,,,,,,,,0.0,0.0,0.0,0.0,KOSDAQ,1490,623,0,,건강관리장비와용품,False,
457600,벡트,0.9165,132.42,688.78,646.79,445.44,559.0,721.0,945.0,40.23,-12.84,-34.29,1.0,23.0,43.0,-31.13,25.49,28.98,31.07,31.07,-167.06,102.92,2200.0,86.96,2200.0,4년치 존재,4,,,-26.47,129.64,146811.0,50532.0,down,48.6,5470.0,1764.0,mixed,bear,2791.0,-106952.0,-376.0,240.0,KOSDAQ,4435,608,50532,0.3,교육서비스,False,
096250,와이즈넛,1.0,-456.03,351.72,349.21,347.3,,,,34.57,17.03,1.14,,,,-0.55,,,,-0.55,-93.31,,,,-93.31,1년치 존재,1,,,5.3,16.74,17013.0,28755.0,down,40.2,8930.0,5260.0,down,bull,8047.0,10019.0,-1135.0,-1748.0,KOSDAQ,5480,647,28755,1.7,소프트웨어,False,
010240,흥국,1.0,-411.34,1493.83,1287.11,1370.24,,,,158.02,87.88,148.98,,,,6.46,,,,6.46,69.53,,,,69.53,1년치 존재,1,,,13.66,17.03,11706.0,10775.0,up,42.2,5590.0,5180.0,down,bear,-22780.0,-43100.0,-1540.0,-7.0,KOSDAQ,5280,618,10775,0.9,기계,False,
456070,이엔셀,,-182.6,105.26,72.09,52.59,,,,-117.55,-156.83,-179.03,,,,-27.05,,,,-27.05,-14.16,,,,-14.16,1년치 존재,1,,,-57.72,97.73,243496.0,520631.0,up,50.8,8170.0,4905.0,mixed,bull,-232797.0,-331386.0,-5980.0,-8898.0,KOSDAQ,5870,647,520631,2.1,제약,False,
065530,와이어블,1.0,295.69,725.69,794.43,755.39,,,,28.84,38.25,54.76,,,,-4.91,,,,-4.91,43.16,,,,43.16,1년치 존재,1,,,8.13,85.48,176838.0,137354.0,down,54.1,1354.0,1029.0,up,bull,-170015.0,-186574.0,0.0,-37.0,KOSDAQ,1265,605,137354,0.8,무선통신서비스,False,
291230,컴투스엔,,36.41,353.35,295.6,272.31,,,,-36.96,-41.46,-30.48,,,,-7.88,,,,-7.88,26.48,,,,26.48,1년치 존재,1,,,-22.92,82.24,36732.0,32813.0,up,52.2,3620.0,1900.0,up,bull,-17433.0,-43473.0,0.0,-305.0,KOSDAQ,2570,617,32813,0.9,광고,False,
214270,FSN,,141.13,1756.08,1854.0,2722.9,,,,-59.66,110.81,305.18,,,,46.87,,,,46.87,175.41,,,,175.41,1년치 존재,1,,,-26.9,234.07,57651.0,47291.0,up,57.0,1477.0,1290.0,mixed,bull,-2432.0,-47191.0,0.0,0.0,KOSDAQ,1363,617,47291,0.8,양방향미디어와서비스,False,
043650,국순당,0.999,-504.85,704.84,688.19,674.99,,,,44.65,-22.79,-8.32,,,,-1.92,,,,-1.92,63.49,,,,63.49,1년치 존재,1,,,1.78,7.59,175569.0,36470.0,down,49.3,4150.0,3455.0,mixed,bear_cross,-11162.0,-5558.0,-590.0,2653.0,KOSDAQ,3610,645,36470,0.2,음료,False,
049480,오픈베이스,0.9525,-254.76,2040.47,2262.9,2331.27,,,,66.05,66.62,79.21,,,,3.02,,,,3.02,18.9,,,,18.9,1년치 존재,1,,,13.33,83.71,199183.0,139981.0,up,51.1,2150.0,1607.0,up,bull,-47544.0,-41811.0,1574.0,1574.0,KOSDAQ,1905,599,139981,0.7,컴퓨터와주변기기,False,
005670,푸드웰,0.8357,690.05,2284.87,2729.91,3203.28,,,,82.87,139.26,183.53,,,,17.34,,,,17.34,31.79,,,,31.79,1년치 존재,1,,,12.38,109.59,13796.0,21138.0,up,40.8,6920.0,5900.0,mixed,bear,5952.0,-36358.0,-4000.0,-9503.0,KOSDAQ,6150,615,21138,1.5,식품,False,
460870,에스엠씨지,,239.33,373.71,545.71,557.88,664.0,761.0,,27.49,44.47,49.43,63.0,94.0,,2.23,19.02,14.61,,19.02,11.15,27.45,49.21,,49.21,3년치 존재,3,,,9.54,77.9,47975.0,115997.0,up,65.6,3135.0,2170.0,up,bull,95268.0,21978.0,3041.0,1540.0,KOSDAQ,3055,613,115997,2.4,포장재,False,
039610,화성밸브,1.0,208.13,915.51,912.64,814.49,,,,100.3,79.63,-16.48,,,,-10.75,,,,-10.75,-120.7,,,,-120.7,1년치 존재,1,,,0.02,35.51,293955.0,329597.0,down,60.1,6180.0,4410.0,up,bull,21683.0,-186159.0,0.0,12856.0,KOSDAQ,6150,640,329597,1.1,기계,False,
037440,희림,1.0,60.51,2286.52,2409.61,2318.73,2509.0,2964.0,3140.0,73.76,152.79,91.41,95.0,133.0,135.0,-3.77,8.21,18.13,5.94,18.13,-40.17,3.93,40.0,1.5,40.0,4년치 존재,4,,,8.8,137.37,1073673.0,176750.0,down,54.8,4405.0,3335.0,mixed,bear,-14105.0,-99424.0,0.0,0.0,KOSDAQ,4275,595,176750,0.2,건설,False,
089790,제이티,1.0,-428.72,471.6,489.46,383.79,,,,29.6,4.36,-21.97,,,,-21.59,,,,-21.59,-603.9,,,,-603.9,1년치 존재,1,,,17.33,38.89,218786.0,136605.0,up,72.0,5930.0,3150.0,up,bull,92895.0,40664.0,1082.0,20293.0,KOSDAQ,5930,612,136605,0.6,반도체와반도체장비,False,
122350,삼기,0.7676,4177.29,5374.41,5421.1,5705.39,,,,78.09,51.43,82.77,,,,5.24,,,,5.24,60.94,,,,60.94,1년치 존재,1,,,-12.58,348.2,978791.0,2204423.0,up,47.0,1962.0,1236.0,mixed,bear,-171109.0,547021.0,0.0,13000.0,KOSDAQ,1592,610,2204423,2.3,자동차부품,False,
081150,티플랙스,,598.75,2510.61,2074.98,2092.35,,,,-15.32,47.95,52.37,,,,0.84,,,,0.84,9.22,,,,9.22,1년치 존재,1,,,2.09,68.65,63592.0,93298.0,down,41.4,2825.0,2400.0,mixed,bear,-57301.0,-212539.0,-2950.0,126940.0,KOSDAQ,2605,632,93298,1.5,비철금속,False,
014470,부방,1.0,-91.03,3310.47,3364.62,3194.84,,,,-3.42,48.73,17.53,,,,-5.05,,,,-5.05,-64.03,,,,-64.03,1년치 존재,1,,,0.02,44.46,104392.0,67663.0,up,55.3,1063.0,813.0,up,bull,-15171.0,-38966.0,0.0,-7028.0,KOSDAQ,1034,590,67663,0.6,가정용기기와용품,False,
331740,아우토크립트,,255.98,219.76,232.81,254.79,352.0,460.0,544.0,-244.83,-180.44,-135.2,-39.0,44.0,99.0,9.44,38.15,30.68,18.26,38.15,25.07,71.15,212.82,125.0,212.82,4년치 존재,4,,,-59.17,146.91,48654.0,27121.0,up,43.4,8690.0,5150.0,down,bear_cross,-40720.0,-72097.0,-50781.0,-51879.0,KOSDAQ,6250,609,27121,0.6,자동차부품,True,2026-08-24
001840,이화공영,,16.75,1402.48,1282.85,1151.91,,,,-134.42,-197.73,32.9,,,,-10.21,,,,-10.21,116.64,,,,116.64,1년치 존재,1,,,-7.99,201.42,,,,,,,,,0.0,0.0,0.0,0.0,KOSDAQ,2215,626,0,,건설,False,
033320,제이씨현시스템,0.9385,-283.59,2115.62,2639.0,3138.39,,,,-55.78,36.43,77.0,,,,18.92,,,,18.92,111.36,,,,111.36,1년치 존재,1,,,6.72,28.48,161244.0,63089.0,down,50.2,3210.0,2495.0,mixed,bear,40371.0,48806.0,2.0,186.0,KOSDAQ,3070,587,63089,0.4,컴퓨터와주변기기,False,
463020,뉴엔AI,,-443.26,178.8,197.16,188.19,,,,14.76,4.29,-11.1,,,,-4.55,,,,-4.55,-358.74,,,,-358.74,1년치 존재,1,,,0.94,7.71,113525.0,229747.0,down,34.8,12030.0,5650.0,down,bear,38229.0,180703.0,-189999.0,-454885.0,KOSDAQ,6740,606,229747,2.0,IT서비스,False,
315640,딥노이드,,-90.41,19.33,108.47,74.72,,,,-67.27,-100.96,-105.57,,,,-31.11,,,,-31.11,-4.57,,,,-4.57,1년치 존재,1,,,-77.48,52.47,107058.0,104668.0,up,63.3,1971.0,1158.0,up,bull,-120919.0,-68967.0,0.0,-3729.0,KOSDAQ,1903,559,104668,1.0,IT서비스,False,
054300,팬스타엔터프라이즈,,433.33,691.13,628.9,671.61,,,,16.28,2.85,-27.92,,,,6.79,,,,6.79,-1079.65,,,,-1079.65,1년치 존재,1,,,-1.52,66.46,266287.0,144330.0,down,45.1,1168.0,763.0,mixed,bear,101297.0,-198393.0,0.0,0.0,KOSDAQ,1065,620,144330,0.5,해운사,False,
340810,시선AI,,29.62,141.01,144.47,139.7,,,,-97.71,-104.4,-112.71,,,,-3.3,,,,-3.3,-7.96,,,,-7.96,1년치 존재,1,,,-80.9,111.78,300777.0,310930.0,up,62.0,4610.0,2235.0,up,bull,-18883.0,354903.0,-164.0,-164.0,KOSDAQ,4335,605,310930,1.0,소프트웨어,False,
033310,엠투엔,1.0,144.82,769.95,912.1,865.5,,,,32.1,37.44,27.68,,,,-5.11,,,,-5.11,-26.07,,,,-26.07,1년치 존재,1,,,2.06,25.07,82962.0,46834.0,down,57.0,1518.0,1218.0,up,bear,29208.0,-24582.0,13656.0,77876.0,KOSDAQ,1460,584,46834,0.6,자동차부품,False,
216050,인크로스,1.0,-1356.05,468.18,488.17,504.9,,,,126.39,100.3,115.12,,,,3.43,,,,3.43,14.78,,,,14.78,1년치 존재,1,,,9.42,102.54,11423.0,6757.0,up,41.7,5310.0,4575.0,mixed,bear,-13724.0,-29248.0,5427.0,17452.0,KOSDAQ,4925,601,6757,0.6,광고,False,
064240,홈캐스트,,-417.74,636.98,614.89,979.96,,,,-101.92,13.8,-28.76,,,,59.37,,,,59.37,-308.41,,,,-308.41,1년치 존재,1,,,3.12,8.33,54103.0,60036.0,down,55.1,1895.0,1264.0,mixed,bear,-52876.0,-96717.0,0.0,323.0,KOSDAQ,1778,617,60036,1.1,전문소매,False,
050960,수산아이앤티,,-336.74,238.86,266.71,307.12,,,,64.66,56.7,50.97,,,,15.15,,,,15.15,-10.11,,,,-10.11,1년치 존재,1,,,7.93,7.37,2745.0,2383.0,down,46.7,9110.0,7380.0,mixed,bear,-1486.0,-3814.0,0.0,62.0,KOSDAQ,8600,581,2383,0.9,소프트웨어,False,
950200,소마젠,,13.49,322.75,436.64,591.92,,,,-35.53,-52.3,-22.55,,,,35.56,,,,35.56,56.88,,,,56.88,1년치 존재,1,,,-10.28,93.59,536965.0,76091.0,down,45.8,4055.0,2590.0,mixed,bear,-5398.0,-50785.0,0.0,0.0,KOSDAQ,3110,598,76091,0.1,생명과학도구및서비스,False,
238090,앤디포스,0.9977,47.59,488.51,524.5,504.14,,,,-28.44,19.51,48.14,,,,-3.88,,,,-3.88,146.75,,,,146.75,1년치 존재,1,,,3.32,40.14,27199.0,15617.0,up,54.3,2750.0,1706.0,mixed,bull,9609.0,9168.0,0.0,283.0,KOSDAQ,1954,596,15617,0.6,핸드셋,False,
155650,와이엠씨,1.0,-68.51,2046.33,1677.3,1727.77,,,,157.7,68.97,45.74,,,,3.01,,,,3.01,-33.68,,,,-33.68,1년치 존재,1,,,4.44,53.67,75176.0,97406.0,up,55.5,3360.0,2625.0,up,bull,-136278.0,-173508.0,0.0,0.0,KOSDAQ,3240,615,97406,1.3,디스플레이장비및부품,False,
003310,대주산업,1.0,-156.74,1050.15,1060.39,1009.83,,,,76.84,100.25,106.35,,,,-4.77,,,,-4.77,6.08,,,,6.08,1년치 존재,1,,,6.4,29.25,256140.0,90897.0,up,43.5,1785.0,1449.0,mixed,bear,-67073.0,-294239.0,-4745.0,39199.0,KOSDAQ,1619,573,90897,0.4,식품,False,
010470,오리콤,1.0,-860.36,2185.56,2148.63,2277.08,,,,121.7,120.0,89.2,,,,5.98,,,,5.98,-25.67,,,,-25.67,1년치 존재,1,,,6.19,82.64,4145.0,2155.0,up,55.6,5010.0,4440.0,up,bull,1654.0,3224.0,1.0,3.0,KOSDAQ,4940,592,2155,0.5,광고,False,
365660,레몬헬스케어,,-188.51,60.53,148.77,159.54,,,,-53.39,1.27,-6.63,,,,7.24,,,,7.24,-622.05,,,,-622.05,1년치 존재,1,,,,47.42,1175557.0,261854.0,down,37.5,12220.0,3880.0,,bull,804.0,46095.0,-3519.0,-130306.0,KOSDAQ,4390,591,261854,0.2,건강관리업체및서비스,False,
039420,케이엘넷,0.9239,-401.32,509.29,501.68,475.75,,,,83.08,99.71,104.83,,,,-5.17,,,,-5.17,5.13,,,,5.13,1년치 존재,1,,,13.33,10.87,17547.0,4080.0,up,41.3,2935.0,2535.0,mixed,bear,-5037.0,51796.0,-1377.0,-1377.0,KOSDAQ,2665,612,4080,0.2,IT서비스,False,
191420,테고사이언스,1.0,-271.92,77.72,67.59,59.41,,,,-11.88,-22.3,-44.24,,,,-12.1,,,,-12.1,-98.39,,,,-98.39,1년치 존재,1,,,-25.28,75.19,3880.0,1816.0,up,46.8,8500.0,5600.0,mixed,bear,-10422.0,-20702.0,0.0,-425.0,KOSDAQ,7270,590,1816,0.5,생물공학,False,
088280,쏘닉스,,4.75,138.13,169.78,182.06,,,,-51.65,-45.39,-66.61,,,,7.23,,,,7.23,-46.75,,,,-46.75,1년치 존재,1,,,-13.79,52.03,123930.0,201243.0,up,72.4,3300.0,2160.0,up,bull,-67620.0,-159036.0,0.0,0.0,KOSDAQ,3300,571,201243,1.6,핸드셋,False,
273640,와이엠텍,,63.82,348.81,309.12,291.09,,,,59.61,43.15,17.43,,,,-5.83,,,,-5.83,-59.61,,,,-59.61,1년치 존재,1,,,5.61,31.44,13239.0,25593.0,up,58.5,5760.0,4130.0,up,bull,-365.0,1720.0,568.0,677.0,KOSDAQ,5360,588,25593,1.9,전기제품,False,
203400,에이비온,,-46.86,12.74,7.6,8.8,,,,-312.52,-340.66,-193.72,,,,15.79,,,,15.79,43.13,,,,43.13,1년치 존재,1,,,-87.88,22.55,1562945.0,2169199.0,down,44.6,2135.0,616.0,mixed,bull,0.0,0.0,0.0,0.0,KOSDAQ,676,609,2169199,1.4,제약,False,
025550,한국선재,0.2,1328.96,2484.48,2234.48,2194.0,,,,51.22,60.3,81.75,,,,-1.81,,,,-1.81,35.57,,,,35.57,1년치 존재,1,,,-1.03,104.02,54779.0,63197.0,up,52.9,2295.0,1900.0,up,bull,-9738.0,-80448.0,0.0,0.0,KOSDAQ,2210,564,63197,1.2,철강,False,
317530,에피소드컴퍼니,,185.1,84.84,56.78,56.83,,,,-36.78,-36.11,-35.56,,,,0.09,,,,0.09,1.52,,,,1.52,1년치 존재,1,,,-39.57,136.0,10638.0,6927.0,up,65.4,3395.0,2350.0,up,bull,-8641.0,-2852.0,0.0,0.0,KOSDAQ,3345,585,6927,0.7,양방향미디어와서비스,False,
053620,태양,1.0,-889.54,1570.16,1522.38,1403.52,,,,65.39,21.67,23.93,,,,-7.81,,,,-7.81,10.43,,,,10.43,1년치 존재,1,,,8.39,16.71,5507.0,3574.0,down,47.7,7050.0,6360.0,mixed,bear,269.0,-2419.0,400.0,1420.0,KOSDAQ,6800,585,3574,0.6,가정용품,False,
094850,참좋은여행,,-861.38,686.65,808.13,921.25,,,,64.19,19.96,97.82,,,,14.0,,,,14.0,390.08,,,,390.08,1년치 존재,1,,,12.4,51.14,25459.0,18860.0,down,48.8,4610.0,3945.0,mixed,bear,-15399.0,-56100.0,0.0,0.0,KOSDAQ,4325,606,18860,0.7,"호텔,레스토랑,레저",False,
089850,유비벨록스,0.5675,1688.68,5436.28,6071.05,6678.87,,,,493.45,340.97,214.57,,,,10.01,,,,10.01,-37.07,,,,-37.07,1년치 존재,1,,,-4.29,111.41,8050.0,5103.0,down,45.4,4395.0,3845.0,mixed,bull,4428.0,21715.0,-5.0,-265.0,KOSDAQ,4110,605,5103,0.6,전자제품,False,
007370,진양제약,,687.5,937.08,1133.32,1206.86,,,,86.82,117.08,25.26,,,,6.49,,,,6.49,-78.43,,,,-78.43,1년치 존재,1,,,15.81,69.23,7434.0,7330.0,down,45.2,4060.0,3615.0,mixed,bear,-6134.0,-15984.0,0.0,0.0,KOSDAQ,3945,558,7330,1.0,제약,False,
045340,토탈소프트,,-320.65,160.54,207.1,274.95,,,,36.06,51.69,93.58,,,,32.76,,,,32.76,81.04,,,,81.04,1년치 존재,1,,,28.11,39.2,18902.0,16210.0,down,52.0,6940.0,6010.0,mixed,bear,10880.0,77650.0,15447.0,31193.0,KOSDAQ,6800,582,16210,0.9,운송인프라,False,
099520,DGI,1.0,-23.66,133.92,213.61,251.73,,,,-43.92,5.03,-33.0,,,,17.85,,,,17.85,-756.06,,,,-756.06,1년치 존재,1,,,3.2,19.62,,,,,,,,,0.0,0.0,0.0,0.0,KOSDAQ,1284,581,0,,통신장비,False,
066670,디티씨,1.0,-1406.03,346.42,118.84,1886.19,,,,19.96,24.38,-17.65,,,,1487.17,,,,1487.17,-172.4,,,,-172.4,1년치 존재,1,,,3.27,20.27,11252.0,10619.0,up,58.5,3310.0,2370.0,up,bear,1109.0,-7035.0,0.0,0.0,KOSDAQ,3230,604,10619,0.9,핸드셋,False,
340930,성원에너텍,,326.79,385.08,596.9,600.15,,,,-101.09,-167.23,-27.13,,,,0.54,,,,0.54,83.78,,,,83.78,1년치 존재,1,,,-64.27,201.06,,,,,,,,,0.0,0.0,0.0,0.0,KOSDAQ,806,555,0,,전자장비와기기,False,
056360,코위버,1.0,-327.57,833.54,468.36,626.0,,,,-26.03,-76.35,3.06,,,,33.66,,,,33.66,104.01,,,,104.01,1년치 존재,1,,,2.0,17.9,127353.0,69815.0,up,57.8,6340.0,4480.0,up,bull,-4846.0,-49924.0,9.0,118.0,KOSDAQ,5880,576,69815,0.5,통신장비,False,
208370,셀바스헬스케어,1.0,-249.83,298.13,317.02,308.25,,,,33.46,32.74,-1.62,,,,-2.77,,,,-2.77,-104.95,,,,-104.95,1년치 존재,1,,,12.5,12.42,69283.0,164005.0,up,39.7,2850.0,2185.0,down,bull_cross,-76506.0,-154726.0,0.0,239.0,KOSDAQ,2320,597,164005,2.4,건강관리장비와용품,False,
039020,이건홀딩스,,2070.23,4585.17,4973.73,4471.15,,,,32.35,65.6,-12.43,,,,-10.1,,,,-10.1,-118.95,,,,-118.95,1년치 존재,1,,,0.64,106.77,52363.0,18624.0,down,35.6,3015.0,2280.0,mixed,bear,-25934.0,-12707.0,-7358.0,26412.0,KOSDAQ,2435,550,18624,0.4,건축자재,False,
443250,레뷰코퍼레이션,0.8294,-464.43,397.47,478.24,564.58,,,,42.16,77.03,88.79,,,,18.05,,,,18.05,15.27,,,,15.27,1년치 존재,1,,,10.85,40.93,14069.0,10888.0,down,28.4,6470.0,5110.0,down,bear,-3301.0,-4977.0,60.0,731.0,KOSDAQ,5110,552,10888,0.8,양방향미디어와서비스,False,
059270,해성에어로보틱스,,-147.21,136.83,149.38,150.78,,,,-14.95,-7.16,-6.21,,,,0.94,,,,0.94,13.27,,,,13.27,1년치 존재,1,,,1.74,50.63,74361.0,36182.0,up,43.6,6520.0,4720.0,down,bull_cross,35047.0,97974.0,0.0,-18.0,KOSDAQ,5120,572,36182,0.5,기계,False,
024910,경창산업,0.8226,2055.72,6672.54,6380.45,7053.4,,,,210.36,96.41,73.44,,,,10.55,,,,10.55,-23.83,,,,-23.83,1년치 존재,1,,,-11.16,286.62,40834.0,12750.0,down,45.6,1691.0,1242.0,mixed,bear,-8735.0,-153019.0,-38.0,0.0,KOSDAQ,1521,545,12750,0.3,자동차부품,False,
095270,웨이브일렉트로,1.0,-92.29,779.84,780.44,805.33,,,,23.52,18.53,-16.42,,,,3.19,,,,3.19,-188.61,,,,-188.61,1년치 존재,1,,,6.89,102.52,30906.0,32599.0,down,48.0,4640.0,3510.0,up,bull,5257.0,-40999.0,6062.0,13071.0,KOSDAQ,4110,591,32599,1.1,우주항공과국방,False,
043710,코스리거글로벌,1.0,1489.03,225.59,175.04,356.68,,,,-75.41,-30.5,-83.32,,,,103.77,,,,103.77,-173.18,,,,-173.18,1년치 존재,1,,,-38.12,745.64,3749.0,4154.0,up,53.5,3780.0,2675.0,down,bull_cross,-2293.0,-7212.0,0.0,0.0,KOSDAQ,3290,570,4154,1.1,건강관리업체및서비스,False,
215360,우리산업,0.9874,757.41,4621.51,5105.72,5320.38,,,,204.7,149.63,186.74,,,,4.2,,,,4.2,24.8,,,,24.8,1년치 존재,1,,,17.75,197.49,8162.0,8753.0,down,43.6,7400.0,5740.0,down,bear,-6072.0,-30051.0,0.0,4.0,KOSDAQ,6180,564,8753,1.1,자동차부품,False,
053270,구영테크,1.0,3985.39,3574.38,3773.61,4261.81,,,,289.53,288.54,243.11,,,,12.94,,,,12.94,-15.74,,,,-15.74,1년치 존재,1,,,19.01,325.1,27243.0,18032.0,down,46.4,2090.0,1653.0,mixed,bear,-64811.0,-128972.0,24954.0,36595.0,KOSDAQ,1977,542,18032,0.7,자동차부품,False,
060310,3S,1.0,-63.57,,435.95,290.22,283.87,,,,11.64,-58.31,-51.07,,,-33.43,-2.19,,,-2.19,-600.95,12.42,,,12.42,2년치 존재,2,,,-12.82,25.16,97585.0,237667.0,down,46.0,1250.0,850.0,mixed,bear,19937.0,21019.0,-1549.0,0.0,KOSDAQ,1109,588,237667,2.4,기계,False,
053160,프리엠스,1.0,-321.57,229.44,176.95,231.36,,,,-0.12,-23.46,3.88,,,,30.75,,,,30.75,116.54,,,,116.54,1년치 존재,1,,,-0.3,15.92,8559.0,5527.0,up,43.6,10690.0,8090.0,mixed,bear,-6046.0,17399.0,0.0,2.0,KOSDAQ,9370,562,5527,0.6,기계,False,
270520,앱튼,,651.88,204.15,183.78,168.95,,,,-65.46,-127.52,-111.57,,,,-8.07,,,,-8.07,12.51,,,,12.51,1년치 존재,1,,,-31.87,92.33,242602.0,563953.0,down,29.8,4050.0,1669.0,down,bear,75137.0,70469.0,0.0,-1753.0,KOSDAQ,2415,559,563953,2.3,에너지장비및서비스,False,
448710,코츠테크놀로지,,223.43,513.0,649.81,681.14,,,,88.01,94.79,83.15,,,,4.82,,,,4.82,-12.28,,,,-12.28,1년치 존재,1,,,14.86,120.49,15412.0,17247.0,down,45.7,12190.0,9330.0,mixed,bear_cross,6241.0,50647.0,460.0,-9434.0,KOSDAQ,11070,585,17247,1.1,우주항공과국방,False,
061250,화일약품,,-895.91,1225.41,1197.64,1008.17,,,,20.47,7.55,-22.8,,,,-15.82,,,,-15.82,-401.99,,,,-401.99,1년치 존재,1,,,2.47,4.04,54712.0,19267.0,down,33.0,9530.0,6390.0,down,bear,-99992.0,-94717.0,0.0,0.0,KOSDAQ,6390,538,19267,0.4,제약,False,
187420,HLB제넥스,0.9866,60.14,270.08,354.3,433.7,,,,-94.64,-18.76,12.06,,,,22.41,,,,22.41,164.29,,,,164.29,1년치 존재,1,,,19.5,101.27,118205.0,156764.0,up,43.7,2030.0,1373.0,mixed,bear,-31574.0,-20027.0,2888.0,49646.0,KOSDAQ,1783,582,156764,1.3,생물공학,False,
053050,지에스이,,287.08,1687.6,1556.23,1700.81,,,,43.81,49.08,73.43,,,,9.29,,,,9.29,49.61,,,,49.61,1년치 존재,1,,,3.92,119.28,393166.0,58257.0,up,45.8,2065.0,1657.0,mixed,bear,-44846.0,-322000.0,-4075.0,69469.0,KOSDAQ,1853,556,58257,0.1,가스유틸리티,False,
192250,케이사인,1.0,88.49,471.01,518.66,483.94,,,,42.64,13.06,28.95,,,,-6.69,,,,-6.69,121.67,,,,121.67,1년치 존재,1,,,6.12,63.13,83186.0,37089.0,up,53.1,8510.0,6560.0,up,bull,-18873.0,-67022.0,0.0,60.0,KOSDAQ,7860,555,37089,0.4,소프트웨어,False,
179530,애드바이오텍,,0.02,104.72,111.36,128.97,,,,-47.62,-41.17,-35.01,,,,15.81,,,,15.81,14.96,,,,14.96,1년치 존재,1,,,-21.82,103.81,174892.0,356469.0,down,31.0,2635.0,1714.0,mixed,bear,133972.0,203476.0,3407.0,-156899.0,KOSDAQ,1809,533,356469,2.0,제약,False,
420570,제이투케이바이오,1.0,-88.64,284.72,331.29,329.66,520.0,,,56.07,36.26,29.2,90.0,,,-0.49,57.74,,,57.74,-19.47,208.22,,,208.22,2년치 존재,2,,,16.91,18.72,77457.0,26250.0,up,48.9,12000.0,7490.0,mixed,bull,13557.0,13776.0,2623.0,28435.0,KOSDAQ,9160,536,26250,0.3,화장품,False,
288180,케이피항공산업,1.0,141.76,345.69,496.51,539.08,,,,8.61,34.89,26.39,,,,8.57,,,,8.57,-24.36,,,,-24.36,1년치 존재,1,,,-50.42,189.84,37706.0,28039.0,up,47.1,9450.0,6060.0,mixed,bull,20282.0,18083.0,131.0,131.0,KOSDAQ,7500,554,28039,0.7,우주항공과국방,False,
